name,category,subcategory,address,city,country,latitude,longitude,accepts_dogs,accepts_cats,dogs_on_leash_only,outdoor_seating,water_bowl_provided,rating,description,verified,source,opening_hours
Station Route Trélissac,station_carburant,,Route de Limoges,Trélissac,France,45.2,0.785,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (24750 Trélissac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 83 Satolas-et-Bonce,station_carburant,,83 route de bourbre,Satolas-et-Bonce,France,45.668,5.143,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🚻 Toilettes  📦 Relais colis  🔧 Gonflage  🔵 Gaz. (38290 Satolas-et-Bonce)",true,prix_carburants_gouv,Ouvert 24h/24
Station AIRE Le Mas-d'Agenais,station_carburant,,AIRE DE MAS D'AGENAIS A62,Le Mas-d'Agenais,France,44.40495,0.18765,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (47430 Le Mas-d'Agenais)",true,prix_carburants_gouv,Ouvert 24h/24
Station AUTOROUTE Loireauxence,station_carburant,,AUTOROUTE A11 - AIRE VARADES LA BÉDOIRE,Loireauxence,France,47.418,-1.018,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (44370 Loireauxence)",true,prix_carburants_gouv,
Station rte Duras,station_carburant,,rte Nationale 708,Duras,France,44.665,0.194,true,false,true,false,false,,"⛽ Diesel, E10. 🚗 Lavage auto  🔵 Gaz. (47120 Duras)",true,prix_carburants_gouv,
Station Caunezil Parnac,station_carburant,,Caunezil,Parnac,France,44.478,1.305,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🔵 Gaz  💳 CB 24h/24. (46140 Parnac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 70 Vierzon,station_carburant,,70 RUE LEO MERIGOT,Vierzon,France,47.227126,2.053247,true,false,true,false,false,,"⛽ Diesel, E85, E10. (18100 Vierzon)",true,prix_carburants_gouv,
Station La Saint-Chamond,station_carburant,,La Varizelle,Saint-Chamond,France,45.462,4.493,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 💳 CB 24h/24. (42400 Saint-Chamond)",true,prix_carburants_gouv,Ouvert 24h/24
Station 420 Aoste,station_carburant,,420 route de Belley,Aoste,France,45.592,5.609,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 📦 Relais colis  🛒 Boutique  🍽️ Restauration  🔧 Gonflage. (38490 Aoste)",true,prix_carburants_gouv,Ouvert 24h/24
Station 45 Sedan,station_carburant,,45 Avenue de la Marne,Sedan,France,49.697,4.919,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (08200 Sedan)",true,prix_carburants_gouv,
Station INTERMARCHE Morsang-sur-Orge,station_carburant,,INTERMARCHE FLOTIN,Morsang-sur-Orge,France,48.662382,2.359273,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔵 Gaz  💳 DAB. (91390 Morsang-sur-Orge)",true,prix_carburants_gouv,
Station 141 Nanterre,station_carburant,,141 RUE PV COUTURIER,Nanterre,France,48.88327,2.203905,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (92000 Nanterre)",true,prix_carburants_gouv,
Station ZA Péron,station_carburant,,ZA DU PRE MUNNY,Péron,France,46.183,5.929,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (01630 Péron)",true,prix_carburants_gouv,"Lun 08.30-19.30, Mar 08.30-19.30, Mer 08.30-19.30"
Station Aire Glanon,station_carburant,,Aire de Glanon A36,Glanon,France,47.032,5.106,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (21250 Glanon)",true,prix_carburants_gouv,Ouvert 24h/24
Station RN Carquefou,station_carburant,,RN 23 ROUTE DE PARIS,Carquefou,France,47.266,-1.488,true,false,true,false,false,,"⛽ Diesel, E85, GPL. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (44470 Carquefou)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1860 Val d'Oingt,station_carburant,,1860 route de la vallée,Val d'Oingt,France,45.92681,4.558177,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (69620 Val d'Oingt)",true,prix_carburants_gouv,Ouvert 24h/24
Station AVENUE Mâcon,station_carburant,,AVENUE EDOUARD HERRIOT,Mâcon,France,46.3,4.829,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🛒 Boutique  🛒 Boutique  🔧 Gonflage. (71000 Mâcon)",true,prix_carburants_gouv,"Lun 07.00-21.00, Mar 07.00-21.00, Mer 07.00-21.00"
Station 1 La Fère,station_carburant,,1 Chemin de Danizy,La Fère,France,49.66023,3.37185,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🔵 Gaz  💳 DAB. (02800 La Fère)",true,prix_carburants_gouv,
Station ZA Saint-Amand-les-Eaux,station_carburant,,ZA DU MONT DES BRUYERES ROCADE NORD,Saint-Amand-les-Eaux,France,50.436418,3.440064,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz. (59230 Saint-Amand-les-Eaux)",true,prix_carburants_gouv,
Station 2 Paris,station_carburant,,2 AV DE LA PORTE DE ST CLOUD,Paris,France,48.83868,2.25394,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (75016 Paris)",true,prix_carburants_gouv,
Station ROUTE Desvres,station_carburant,,ROUTE DE BOULOGNE,Desvres,France,50.669,1.824,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz. (62240 Desvres)",true,prix_carburants_gouv,
Station 2 Eaunes,station_carburant,,2 Boulevard de la leze,Eaunes,France,43.42,1.373,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (31600 Eaunes)",true,prix_carburants_gouv,
Station Avenue Cérilly,station_carburant,,Avenue Jean Jaurès,Cérilly,France,46.617,2.822,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (03350 Cérilly)",true,prix_carburants_gouv,
Station 82 Millau,station_carburant,,82 Avenue Jean Jaurès,Millau,France,44.107,3.081,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔵 Gaz  💳 DAB. (12100 Millau)",true,prix_carburants_gouv,
Station AV Saint-Leu-la-Forêt,station_carburant,,AV JEAN ROSTAND,Saint-Leu-la-Forêt,France,49.013,2.249,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (95320 Saint-Leu-la-Forêt)",true,prix_carburants_gouv,"Lun 07.00-22.00, Mar 07.00-22.00, Mer 07.00-22.00"
Station ROUTE Melgven,station_carburant,,ROUTE DE CADOL,Melgven,France,47.914984,-3.84233,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 CB 24h/24. (29140 Melgven)",true,prix_carburants_gouv,Ouvert 24h/24
Station Combe Cahors,station_carburant,,Combe du Paysan,Cahors,France,44.469,1.43,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (46000 Cahors)",true,prix_carburants_gouv,Ouvert 24h/24
Station A61 Arzens,station_carburant,,A61 Aire d'Arzens Sud,Arzens,France,43.221,2.206,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (11290 Arzens)",true,prix_carburants_gouv,
Station RN Corte,station_carburant,,RN 193 - lieu dit Pentone,Corte,France,42.317,9.159,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (20250 Corte)",true,prix_carburants_gouv,
Station 2290 Nîmes,station_carburant,,2290 ROUTE DE MONTPELLIER,Nîmes,France,43.81305,4.33267,true,false,true,false,false,,⛽ Diesel. 🛒 Boutique  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (30900 Nîmes),true,prix_carburants_gouv,
Station RN Boulazac Isle Manoire,station_carburant,,RN 89 - NIVERSAC,Boulazac Isle Manoire,France,45.138,0.807,true,false,true,false,false,,"⛽ Diesel, E10. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (24330 Boulazac Isle Manoire)",true,prix_carburants_gouv,Ouvert 24h/24
Station 2 Theix-Noyalo,station_carburant,,2 rue LOUIS BRAILLE,Theix-Noyalo,France,47.648,-2.7,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (56450 Theix-Noyalo)",true,prix_carburants_gouv,Ouvert 24h/24
Station Autoroute Étaples,station_carburant,,Autoroute A16 péage le touquet,Étaples,France,50.507,1.68,true,false,true,false,false,,"⛽ Diesel, SP98. 💳 CB 24h/24. (62630 Étaples)",true,prix_carburants_gouv,Ouvert 24h/24
Station 3 Champagne-au-Mont-d'Or,station_carburant,,3 AVE GENERAL DE GAULLE,Champagne-au-Mont-d'Or,France,45.800425,4.786732,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (69410 Champagne-au-Mont-d'Or)",true,prix_carburants_gouv,
Station 248 Saint-Priest,station_carburant,,248 ROUTE DE GRENOBLE,Saint-Priest,France,45.718428,4.95285,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (69800 Saint-Priest)",true,prix_carburants_gouv,
Station Route Yquelon,station_carburant,,Route de Villedieu,Yquelon,France,48.838,-1.553,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10. 🔧 Gonflage  💳 CB 24h/24. (50400 Yquelon)",true,prix_carburants_gouv,Ouvert 24h/24
Station 34 Caluire-et-Cuire,station_carburant,,34 Rue Pasteur,Caluire-et-Cuire,France,45.788,4.84,true,false,true,false,false,,"⛽ Diesel, E10. 🛒 Boutique  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (69300 Caluire-et-Cuire)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1400 Castelsarrasin,station_carburant,,1400 route de Moissac,Castelsarrasin,France,44.061,1.098,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (82100 Castelsarrasin)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Castelnau-Magnoac,station_carburant,,ROUTE DE TOULOUSE,Castelnau-Magnoac,France,43.293,0.515,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🛒 Boutique  🚗 Lavage auto  🔵 Gaz. (65230 Castelnau-Magnoac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 54 Saint-Nazaire,station_carburant,,54 Rue Léon Bourgeois,Saint-Nazaire,France,47.28,-2.228,true,false,true,false,false,,"⛽ Diesel, E10. 🔧 Gonflage. (44600 Saint-Nazaire)",true,prix_carburants_gouv,
Station Au Varennes-sous-Dun,station_carburant,,Au Village de la Croix Bouthier,Varennes-sous-Dun,France,46.289,4.32,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 CB 24h/24  💳 DAB. (71800 Varennes-sous-Dun)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Forcalquier,station_carburant,,Avenue des Chalus,Forcalquier,France,43.95817,5.79229,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔵 Gaz  💳 DAB. (04300 Forcalquier)",true,prix_carburants_gouv,
Station 8 Mont-sous-Vaudrey,station_carburant,,8 Route de Salins,Mont-sous-Vaudrey,France,46.98101,5.60756,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 DAB. (39380 Mont-sous-Vaudrey)",true,prix_carburants_gouv,
Station Rue Meyzieu,station_carburant,,Rue de la République,Meyzieu,France,45.765,5.012,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 CB 24h/24  💳 DAB. (69330 Meyzieu)",true,prix_carburants_gouv,Ouvert 24h/24
Station RUE Nîmes,station_carburant,,RUE DON SAUVEUR PAGANELLI,Nîmes,France,43.845,4.308,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🍽️ Restauration  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (30900 Nîmes)",true,prix_carburants_gouv,Ouvert 24h/24
Station Chemin Louargat,station_carburant,,Chemin de l'Oratoire,Louargat,France,48.57,-3.339,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (22540 Louargat)",true,prix_carburants_gouv,Ouvert 24h/24
Station LE Prayssas,station_carburant,,LE BOURG,Prayssas,France,44.287,0.509,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 DAB. (47360 Prayssas)",true,prix_carburants_gouv,
Station PLACE Moulins-Engilbert,station_carburant,,PLACE DU CHAMP DE FOIRE,Moulins-Engilbert,France,46.983,3.808,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 CB 24h/24. (58290 Moulins-Engilbert)",true,prix_carburants_gouv,Ouvert 24h/24
"Station 32, Liverdun",station_carburant,,"32, Route de Frouard",Liverdun,France,48.75,6.081,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 DAB. (54460 Liverdun)",true,prix_carburants_gouv,
Station Rue Sotteville-lès-Rouen,station_carburant,,Rue Gaston Contremoulins,Sotteville-lès-Rouen,France,49.421,1.096,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚗 Lavage  💳 DAB. (76300 Sotteville-lès-Rouen)",true,prix_carburants_gouv,
Station 92 Vitrolles,station_carburant,,92 AEROPORT BP 36,Vitrolles,France,43.444,5.225,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (13700 Vitrolles)",true,prix_carburants_gouv,
Station 1 Olmeto,station_carburant,,1 ROUTE DE BARACCI,Olmeto,France,41.716,8.915,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (20113 Olmeto)",true,prix_carburants_gouv,Ouvert 24h/24
Station 94 Quincy-Voisins,station_carburant,,94 AVENUE DU MARECHAL FOCH,Quincy-Voisins,France,48.897546,2.864472,true,false,true,false,false,,⛽ SP95. 🛒 Boutique  🚗 Lavage auto. (77860 Quincy-Voisins),true,prix_carburants_gouv,"Lun 07.00-19.00, Mar 07.00-19.00, Mer 07.00-19.00"
Station ZA Blanzat,station_carburant,,ZA la Fontaine,Blanzat,France,45.825,3.073,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz  💳 CB 24h/24. (63112 Blanzat)",true,prix_carburants_gouv,Ouvert 24h/24
Station zi Bray-sur-Somme,station_carburant,,zi route d'etinehem,Bray-sur-Somme,France,49.938,2.718,true,false,true,false,false,,⛽ Diesel. 💳 DAB. (80340 Bray-sur-Somme),true,prix_carburants_gouv,
Station 386 Draguignan,station_carburant,,386 Avenue Pierre Brossolette,Draguignan,France,43.533,6.452,true,false,true,false,false,,"⛽ Diesel, E85, E10. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (83300 Draguignan)",true,prix_carburants_gouv,Ouvert 24h/24
Station RN1 Chambly,station_carburant,,RN1 ROUTE PARIS,Chambly,France,49.188,2.235,true,false,true,false,false,,"⛽ Diesel, GPL, E10. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (60230 Chambly)",true,prix_carburants_gouv,Ouvert 24h/24
Station RN Sainte-Marie-aux-Mines,station_carburant,,RN 59 Sur-le-Pré,Sainte-Marie-aux-Mines,France,48.254,7.204,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🔵 Gaz. (68160 Sainte-Marie-aux-Mines)",true,prix_carburants_gouv,Ouvert 24h/24
Station 140 Bordeaux,station_carburant,,140 BOULEVARD GODARD,Bordeaux,France,44.8619,-0.58572,true,false,true,false,false,,"⛽ Diesel, E10. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (33300 Bordeaux)",true,prix_carburants_gouv,
Station 74 Salbris,station_carburant,,74 BD REPUBLIQUE,Salbris,France,47.424,2.053,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔵 Gaz. (41300 Salbris)",true,prix_carburants_gouv,Ouvert 24h/24
Station Place Aigrefeuille-d'Aunis,station_carburant,,Place de la Renaissance,Aigrefeuille-d'Aunis,France,46.11624,-0.93553,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 📦 Relais colis  🔵 Gaz. (17290 Aigrefeuille-d'Aunis)",true,prix_carburants_gouv,
Station zi Mauges-sur-Loire,station_carburant,,zi de la chevallerie,Mauges-sur-Loire,France,47.359,-1.016,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (49410 Mauges-sur-Loire)",true,prix_carburants_gouv,
Station zac Heyrieux,station_carburant,,zac les brosses,Heyrieux,France,45.639,5.044,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz  💳 CB 24h/24. (38540 Heyrieux)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Voujeaucourt,station_carburant,,Rue de la Cray,Voujeaucourt,France,47.482,6.78,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🛒 Boutique  💳 CB 24h/24  💳 DAB. (25420 Voujeaucourt)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1440 Virazeil,station_carburant,,1440 rte de Miramont de Guyenne,Virazeil,France,44.505,0.221,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🔵 Gaz. (47200 Virazeil)",true,prix_carburants_gouv,"Lun 07.30-19.30, Mar 07.30-19.30, Mer 07.30-19.30"
Station Chemin Fuveau,station_carburant,,Chemin de Rousset,Fuveau,France,43.463,5.574,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  💳 DAB. (13790 Fuveau)",true,prix_carburants_gouv,
"Station 25, Eschau",station_carburant,,"25, rue du Tramway",Eschau,France,48.481,7.726,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (67114 Eschau)",true,prix_carburants_gouv,Ouvert 24h/24
Station Route Mur-de-Barrez,station_carburant,,Route de Lacroix Barrez,Mur-de-Barrez,France,44.837,2.663,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 DAB. (12600 Mur-de-Barrez)",true,prix_carburants_gouv,
Station route Tonnerre,station_carburant,,route de Paris,Tonnerre,France,47.873,3.967,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (89700 Tonnerre)",true,prix_carburants_gouv,Ouvert 24h/24
Station 33 Le Magny,station_carburant,,33 Rte de Neuvy,Le Magny,France,46.576,1.961,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes. (36400 Le Magny)",true,prix_carburants_gouv,"Lun 07.00-19.00, Mar 07.00-19.00, Mer 07.00-19.00"
Station CHEMIN Arelaune-en-Seine,station_carburant,,CHEMIN DU ROY,Arelaune-en-Seine,France,49.479107,0.768095,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔵 Gaz. (76940 Arelaune-en-Seine)",true,prix_carburants_gouv,
Station 57 Landerneau,station_carburant,,57 Route de Quimper,Landerneau,France,48.445,-4.258,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (29800 Landerneau)",true,prix_carburants_gouv,
Station Zone Saint-Jean-en-Royans,station_carburant,,Zone d'activité de la roue est,Saint-Jean-en-Royans,France,45.025,5.287,true,false,true,false,false,,"⛽ Diesel, SP95, E85, SP98. 🔧 Gonflage  🔵 Gaz. (26190 Saint-Jean-en-Royans)",true,prix_carburants_gouv,
Station ZA Sévérac d'Aveyron,station_carburant,,ZA le Plâ d'Aveyron RN88,Sévérac d'Aveyron,France,44.351,2.972,true,false,true,false,false,,"⛽ Diesel, SP95, E85. 🛒 Boutique  🛒 Boutique  🚗 Lavage auto  🚗 Lavage. (12150 Sévérac d'Aveyron)",true,prix_carburants_gouv,
Station Route Saint-Magne-de-Castillon,station_carburant,,Route de Libourne,Saint-Magne-de-Castillon,France,44.854,-0.061,true,false,true,false,false,,"⛽ Diesel, SP95, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (33350 Saint-Magne-de-Castillon)",true,prix_carburants_gouv,Ouvert 24h/24
Station EYCOUVEAUX Saint-Léonard-de-Noblat,station_carburant,,EYCOUVEAUX,Saint-Léonard-de-Noblat,France,45.861,1.515,true,false,true,false,false,,"⛽ Diesel, SP95. 🔵 Gaz. (87400 Saint-Léonard-de-Noblat)",true,prix_carburants_gouv,"Lun 06.30-19.30, Mar 06.30-19.30, Mer 06.30-19.30"
Station Route Soufflenheim,station_carburant,,Route de Drusenheim,Soufflenheim,France,48.819,7.964,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🔧 Gonflage  🚗 Lavage  💳 DAB. (67620 Soufflenheim)",true,prix_carburants_gouv,
Station AVENUE Mehun-sur-Yèvre,station_carburant,,AVENUE JEAN CHATELET,Mehun-sur-Yèvre,France,47.150161,2.215374,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🚻 Toilettes  📦 Relais colis  🔵 Gaz  💳 CB 24h/24. (18500 Mehun-sur-Yèvre)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Ajaccio,station_carburant,,Avenue du Président Kennedy - HLM Bat P,Ajaccio,France,41.931,8.735,true,false,true,false,false,,"⛽ Diesel, SP95. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (20090 Ajaccio)",true,prix_carburants_gouv,Ouvert 24h/24
Station routes Nivillac,station_carburant,,routes de nantes,Nivillac,France,47.53507,-2.28322,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 DAB. (56130 Nivillac)",true,prix_carburants_gouv,
